Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales,Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales,7 Day Other SKU Sales
"Jul 10, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for bathtub machine washable,21,2,9.52%,$1.12,$2.23,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,37,2,5.41%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,132,1,0.76%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,153,1,0.65%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,150,3,2.0%,$0.77,$2.32,$48.21,,,2,2,,,,,
"Jul 23, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,98,1,1.02%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat for showers,49,1,2.04%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 10, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat bathtub machine washable,7,1,14.29%,$1.16,$1.16,$0.00,,,0,0,,,,,
"Jul 10, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat shower,8,1,12.5%,$1.16,$1.16,$48.21,,,2,2,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat with suction cups,3,1,33.33%,$0.56,$0.56,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip mat with corner compact,2,2,100.0%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-主,自动-主 组,紧密匹配,,non slip machine washable bathtub runner rugs,18,1,5.56%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,eco all day comfort runner rugs,4,2,50.0%,$0.96,$1.93,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day bathtub comfort runner rugs,6,1,16.67%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,5,1,20.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,4,3,75.0%,$0.77,$2.32,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,4,1,25.0%,$0.77,$0.77,$48.21,,,2,2,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,4,1,25.0%,$0.77,$0.77,$48.21,,,2,2,,,,,
"Jul 27, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,6,1,16.67%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,25,1,4.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,62,6,9.68%,$1.04,$6.22,$72.32,,,3,3,,,,,
"Jul 30, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,32,4,12.5%,$1.23,$4.91,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,50,4,8.0%,$1.16,$4.63,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,80,3,3.75%,$1.20,$3.61,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs,38,4,10.53%,$1.22,$4.89,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera all day comfort runner rugs gray,1,1,100.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,6,2,33.33%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,32,1,3.12%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,4,1,25.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,70,11,15.71%,$1.06,$11.69,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kovera mat,4,1,25.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah runner rugs non slip,24,1,4.17%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah runner rugs non slip,58,1,1.72%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah runners,6,1,16.67%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah anti slip mat,3,1,33.33%,$1.00,$1.00,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah anti slip mat,8,1,12.5%,$1.12,$1.12,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah non slip mat with suction cups,1,1,100.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah anti slip mat gray,3,2,66.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat,15,2,13.33%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat anti slip,51,1,1.96%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat anti slip,59,1,1.69%,$0.75,$0.75,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat anti slip,70,1,1.43%,$0.76,$0.76,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat anti slip,45,3,6.67%,$0.77,$2.32,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-主,自动-主 组,紧密匹配,,loofah mat anti slip,9,1,11.11%,$0.82,$0.82,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,portable mat anti slip apartment comfort,2,1,50.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,zentab,4,1,25.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,zentab shower stall mat non slip,2,1,50.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,zentab nonslip runner rugs bathtub,4,2,50.0%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,travel runners for comfort,1,1,100.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,travel suction cups runner rugs non slip,2,1,50.0%,$0.82,$0.82,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-主,自动-主 组,紧密匹配,,travel strong mildew resistant pvc free runners,4,1,25.0%,$0.82,$0.82,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-主,自动-主 组,紧密匹配,,travel strong non slip mat,10,1,10.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,travel strong non slip mat,15,1,6.67%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-主,自动-主 组,紧密匹配,,classic mat for kitchen,58,2,3.45%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,自动-主,自动-主 组,紧密匹配,,quick drying bathtub runner rugs,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,quick drying mat for bathtub,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 14, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pellura shower runners,12,2,16.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 15, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pellura shower runners,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pellura shower runners,9,1,11.11%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pellura shower runners,12,2,16.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pellura shower runners,7,1,14.29%,$0.88,$0.88,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-主,自动-主 组,紧密匹配,,slim minimalist mat non slip,12,1,8.33%,$0.82,$0.82,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,apartment runners shower stall non slip,3,2,66.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,自动-主,自动-主 组,紧密匹配,,hotel shower runners,4,1,25.0%,$0.68,$0.68,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-主,自动-主 组,紧密匹配,,fairman non slip shower stall mat,13,1,7.69%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 15, 2026",,USD,自动-主,自动-主 组,紧密匹配,,classic mat non slip,11,1,9.09%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-主,自动-主 组,紧密匹配,,classic mat non slip,34,2,5.88%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat,10,2,20.0%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat,9,1,11.11%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat non slip,15,1,6.67%,$0.82,$0.82,$0.00,,,0,0,,,,,
"Jul 09, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat bathtub,69,2,2.9%,$0.76,$1.52,$0.00,,,0,0,,,,,
"Jul 12, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat bathtub anti slip,90,4,4.44%,$1.16,$4.64,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-主,自动-主 组,紧密匹配,,mat comfort strong and corner,2,1,50.0%,$0.77,$0.77,$48.21,,,2,2,,,,,
"Jul 20, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip,134,1,0.75%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip,86,2,2.33%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip,148,1,0.68%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip,81,1,1.23%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip,103,1,0.97%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-主,自动-主 组,紧密匹配,,bath towels non slip classic resistant,36,1,2.78%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-主,自动-主 组,紧密匹配,,tub floor nordic non slip,4,1,25.0%,$0.69,$0.69,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-主,自动-主 组,紧密匹配,,tub floor basic modern non slip,29,1,3.45%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-主,自动-主 组,紧密匹配,,tub floor basic modern non slip,15,2,13.33%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pvc free runner rugs,23,2,8.7%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-主,自动-主 组,紧密匹配,,pvc free anti slip mat,12,2,16.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs non slip,135,2,1.48%,$0.76,$1.53,$24.11,,,1,1,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs non slip,183,2,1.09%,$0.78,$1.55,$48.21,,,2,2,,,,,
"Jul 25, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs non slip,242,2,0.83%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs non slip,326,1,0.31%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs non slip,258,2,0.78%,$0.82,$1.64,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub runner rugs anti slip,2,1,50.0%,$1.23,$1.23,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub mat,26,1,3.85%,$0.77,$0.77,$24.11,,,1,1,,,,,
"Jul 15, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable bathtub mat quick drying,12,2,16.67%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable anti slip,2,2,100.0%,$1.23,$2.46,$0.00,,,0,0,,,,,
"Jul 12, 2026",,USD,自动-主,自动-主 组,紧密匹配,,machine washable nonslip bathtub mat,4,2,50.0%,$1.16,$2.32,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-主,自动-主 组,紧密匹配,,hotel bath towel non slip,12,1,8.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-主,自动-主 组,紧密匹配,,lastever non slip bathtub mat machine washable,32,1,3.12%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-主,自动-主 组,紧密匹配,,lastever non slip bathtub mat machine washable,37,2,5.41%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-主,自动-主 组,紧密匹配,,lastever non slip bathtub mat machine washable,0,0,0.0%,$0.00,$0.00,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kitchens bathtub mat machine washable,90,1,1.11%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kitchens bathtub mat machine washable,38,3,7.89%,$0.77,$2.32,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-主,自动-主 组,紧密匹配,,kitchens bathtub machine washable mat,14,1,7.14%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 13, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,b0demo0003,18,2,11.11%,$0.78,$1.55,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,comfitra,6,1,16.67%,$0.73,$0.73,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,drem mo non slip,2,1,50.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,dremo mat non slip,2,1,50.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 13, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,kovera rugs,1,1,100.0%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,kovera mat,42,3,7.14%,$0.77,$2.32,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,zentab,3,1,33.33%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,pellura shower runners,8,1,12.5%,$0.77,$0.77,$0.00,,,0,0,,,,,
"Jul 12, 2026",,USD,ASIN定位-1,ASIN定位-1 组,b0demo0003,,classic gift mat non slip,1,1,100.0%,$0.77,$0.77,$48.21,,,2,2,,,,,
"Aug 02, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0058,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0044,3,2,66.67%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0036,24,1,4.17%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0039,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0032,99,1,1.01%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0032,318,1,0.31%,$0.25,$0.25,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0113,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0110,2,1,50.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0028,160,3,1.88%,$0.40,$1.21,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0106,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0120,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0131,4,2,50.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0105,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 23, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0075,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0081,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0139,2,2,100.0%,$0.34,$0.69,$0.00,,,0,0,,,,,
"Jul 17, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0077,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0074,3,1,33.33%,$0.46,$0.46,$24.11,,,1,1,,,,,
"Jul 26, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0066,13,1,7.69%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 28, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0072,7,1,14.29%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0070,6,1,16.67%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0069,3,1,33.33%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0003,4,1,25.0%,$0.61,$0.61,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0100,10,1,10.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0096,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0095,6,1,16.67%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0138,2,2,100.0%,$0.36,$0.71,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0137,148,1,0.68%,$0.38,$0.38,$0.00,,,0,0,,,,,
"Jul 25, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0091,1,1,100.0%,$0.46,$0.46,$24.11,,,1,1,,,,,
"Jul 19, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0045,2,1,50.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0114,4,1,25.0%,$0.46,$0.46,$24.11,,,1,1,,,,,
"Jul 18, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0086,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0142,3,1,33.33%,$0.22,$0.22,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0024,5,3,60.0%,$0.46,$1.38,$0.00,,,0,0,,,,,
"Jul 18, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0099,4,1,25.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0085,4,1,25.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 19, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0084,4,1,25.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 30, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0082,2,1,50.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 29, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0067,2,2,100.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 15, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0068,3,1,33.33%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Aug 01, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0019,7,1,14.29%,$0.28,$0.28,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0079,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 26, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0103,1,1,100.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0015,3,2,66.67%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 21, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0015,2,1,50.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 22, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0129,1,1,100.0%,$0.46,$0.46,$24.11,,,1,1,,,,,
"Jul 23, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0130,2,1,50.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0014,3,3,100.0%,$0.46,$1.38,$0.00,,,0,0,,,,,
"Jul 24, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0134,1,1,100.0%,$0.42,$0.42,$0.00,,,0,0,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0118,9,1,11.11%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0108,10,2,20.0%,$0.46,$0.92,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0143,2,1,50.0%,$0.18,$0.18,$21.69,,,1,1,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0136,4,1,25.0%,$0.40,$0.40,$48.21,,,2,2,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0132,1,1,100.0%,$0.45,$0.45,$0.00,,,0,0,,,,,
"Aug 02, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0034,3,1,33.33%,$0.61,$0.61,$0.00,,,0,0,,,,,
"Jul 31, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0140,11,1,9.09%,$0.33,$0.33,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0116,6,1,16.67%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 16, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0065,5,1,20.0%,$0.46,$0.46,$24.11,,,1,1,,,,,
"Jul 29, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0033,4,1,25.0%,$0.61,$0.61,$24.11,,,1,1,,,,,
"Jul 27, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0038,4,1,25.0%,$0.46,$0.46,$0.00,,,0,0,,,,,
"Jul 20, 2026",,USD,自动-低价,自动-低价 组,同类产品,,b0demo0041,8,1,12.5%,$0.46,$0.46,$0.00,,,0,0,,,,,
